frame,image_path,track_id,xtl,ytl,xbr,ybr,label,dressCodeStyle,gender,Distracted,location,fashionPersonality,judgmentCalls,age,weight,disability,Crossed,relativePosition
214,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00214.jpg,4,874.97,757.56,961.77,909.43,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
215,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00215.jpg,4,874.67,756.85,961.68,909.28,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
216,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00216.jpg,4,874.37,756.14,961.59,909.12,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
217,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00217.jpg,4,874.07,755.43,961.5,908.97,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
218,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00218.jpg,4,873.77,754.72,961.41,908.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
219,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00219.jpg,4,873.46,754.01,961.32,908.66,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
220,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00220.jpg,4,873.16,753.3,961.23,908.5,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
221,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00221.jpg,4,872.86,752.59,961.14,908.35,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
222,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00222.jpg,4,872.56,751.88,961.05,908.19,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
223,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00223.jpg,4,872.26,751.17,960.96,908.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
224,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00224.jpg,4,871.96,750.46,960.87,907.88,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
225,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00225.jpg,4,871.65,749.75,960.78,907.73,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
226,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00226.jpg,4,871.35,749.04,960.69,907.57,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
227,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00227.jpg,4,871.05,748.33,960.59,907.42,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
228,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00228.jpg,4,870.75,747.62,960.5,907.26,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
229,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00229.jpg,4,870.45,746.92,960.41,907.11,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
230,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00230.jpg,4,868.9,747.26,959.08,908.0,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
231,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00231.jpg,4,867.36,747.6,957.75,908.9,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
232,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00232.jpg,4,865.81,747.94,956.41,909.8,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
233,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00233.jpg,4,864.27,748.28,955.08,910.69,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
234,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00234.jpg,4,862.72,748.62,953.75,911.59,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
235,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00235.jpg,4,861.18,748.96,952.41,912.48,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
236,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00236.jpg,4,859.63,749.3,951.08,913.38,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
237,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00237.jpg,4,858.09,749.64,949.75,914.27,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
238,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00238.jpg,4,856.54,749.98,948.41,915.17,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
239,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00239.jpg,4,855.0,750.32,947.08,916.07,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
240,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00240.jpg,4,853.45,750.66,945.75,916.96,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
241,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00241.jpg,4,851.91,751.01,944.41,917.86,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
242,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00242.jpg,4,850.36,751.35,943.08,918.75,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
243,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00243.jpg,4,848.82,751.69,941.75,919.65,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
244,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00244.jpg,4,847.27,752.03,940.41,920.54,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
245,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00245.jpg,4,845.73,752.37,939.08,921.44,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
246,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00246.jpg,4,844.18,752.71,937.75,922.34,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
247,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00247.jpg,4,842.64,753.05,936.41,923.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
248,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00248.jpg,4,841.09,753.39,935.08,924.13,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
249,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00249.jpg,4,839.55,753.73,933.74,925.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
250,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00250.jpg,4,838.0,754.07,932.41,925.92,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
251,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00251.jpg,4,836.46,754.41,931.08,926.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
252,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00252.jpg,4,834.91,754.76,929.74,927.71,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
253,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00253.jpg,4,833.37,755.1,928.41,928.61,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
254,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00254.jpg,4,831.82,755.44,927.08,929.5,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
255,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00255.jpg,4,826.77,755.69,922.24,930.31,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
256,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00256.jpg,4,821.72,755.94,917.4,931.11,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
257,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00257.jpg,4,816.67,756.19,912.56,931.92,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
258,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00258.jpg,4,811.62,756.44,907.72,932.72,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
259,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00259.jpg,4,806.57,756.69,902.88,933.53,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
260,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00260.jpg,4,801.52,756.94,898.04,934.34,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
261,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00261.jpg,4,796.47,757.19,893.2,935.14,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
262,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00262.jpg,4,791.42,757.45,888.36,935.95,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
263,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00263.jpg,4,786.37,757.7,883.53,936.75,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
264,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00264.jpg,4,781.32,757.95,878.69,937.56,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
265,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00265.jpg,4,776.26,758.2,873.85,938.37,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
266,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00266.jpg,4,771.21,758.45,869.01,939.17,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
267,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00267.jpg,4,766.16,758.7,864.17,939.98,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
268,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00268.jpg,4,761.11,758.95,859.33,940.78,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
269,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00269.jpg,4,756.06,759.2,854.49,941.59,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
270,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00270.jpg,4,751.01,759.45,849.65,942.39,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
271,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00271.jpg,4,745.96,759.7,844.81,943.2,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
272,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00272.jpg,4,740.91,759.96,839.97,944.01,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
273,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00273.jpg,4,735.86,760.21,835.13,944.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
274,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00274.jpg,4,730.81,760.46,830.3,945.62,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
275,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00275.jpg,4,725.76,760.71,825.46,946.42,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
276,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00276.jpg,4,720.71,760.96,820.62,947.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
277,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00277.jpg,4,715.66,761.21,815.78,948.04,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
278,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00278.jpg,4,710.61,761.46,810.94,948.84,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
279,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00279.jpg,4,705.56,761.71,806.1,949.65,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
280,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00280.jpg,4,700.51,761.96,801.26,950.45,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
281,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00281.jpg,4,695.45,762.21,796.42,951.26,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
282,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00282.jpg,4,690.4,762.47,791.58,952.06,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
283,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00283.jpg,4,685.35,762.72,786.74,952.87,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
284,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00284.jpg,4,680.3,762.97,781.9,953.68,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
285,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00285.jpg,4,675.25,763.22,777.07,954.48,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
286,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00286.jpg,4,670.2,763.47,772.23,955.29,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
287,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00287.jpg,4,665.15,763.72,767.39,956.09,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
288,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00288.jpg,4,660.1,763.97,762.55,956.9,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
289,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00289.jpg,4,661.95,763.95,764.63,957.69,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
290,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00290.jpg,4,663.81,763.94,766.71,958.48,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
291,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00291.jpg,4,665.66,763.92,768.79,959.26,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
292,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00292.jpg,4,667.52,763.9,770.87,960.05,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
293,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00293.jpg,4,669.37,763.88,772.96,960.84,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
294,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00294.jpg,4,671.23,763.87,775.04,961.63,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
295,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00295.jpg,4,673.08,763.85,777.12,962.41,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
296,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00296.jpg,4,674.94,763.83,779.2,963.2,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
297,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00297.jpg,4,676.79,763.81,781.28,963.99,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
298,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00298.jpg,4,678.65,763.8,783.37,964.78,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
299,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00299.jpg,4,680.5,763.78,785.45,965.57,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
300,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00300.jpg,4,682.36,763.76,787.53,966.35,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
301,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00301.jpg,4,684.21,763.74,789.61,967.14,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
302,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00302.jpg,4,686.07,763.73,791.69,967.93,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
303,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00303.jpg,4,687.92,763.71,793.77,968.72,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
304,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00304.jpg,4,689.78,763.69,795.86,969.51,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
305,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00305.jpg,4,691.63,763.67,797.94,970.29,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
306,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00306.jpg,4,693.49,763.66,800.02,971.08,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
307,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00307.jpg,4,695.34,763.64,802.1,971.87,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
308,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00308.jpg,4,697.2,763.62,804.18,972.66,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
309,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00309.jpg,4,699.05,763.6,806.27,973.44,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
310,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00310.jpg,4,700.91,763.59,808.35,974.23,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
311,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00311.jpg,4,702.76,763.57,810.43,975.02,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
312,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00312.jpg,4,704.62,763.55,812.51,975.81,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
313,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00313.jpg,4,706.47,763.53,814.59,976.6,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
314,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00314.jpg,4,708.33,763.52,816.67,977.38,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
315,/content/drive/MyDrive/GIU.Master/Version 5/Frames/V5/frame_00315.jpg,4,710.18,763.5,818.76,978.17,Crossing,Casual,male,no,notOnSidewalk,Minimalist,NoHandSignal,adult,NormalWeight,false,Crossed,near
